"","reg","month","year","name","area_sq_km","nl_count_0","nl_count_4","nl_min_0","nl_min_4","nl_max_0","nl_max_4","nl_mean_0","nl_mean_4","nl_sum_0","nl_sum_4","nl_nodata_0","nl_nodata_4","nl_median_0","nl_median_4","nl_std_0","nl_std_4","tw_count","tw_n_settlements"
"2066","UA_32",12,2019,"Kyivska",28131.50390625,204384,204384,0,0,30000,30000,6.48353099822998,6.93418741226196,1325130,1417237,27,27,0,0,211.961364746094,228.263748168945,132,110
"2067","UA_32",1,2020,"Kyivska",28131.50390625,202078,202078,0,0,30000,30000,5.58219575881958,7.25454521179199,1128039,1465984,2333,2333,0,0,193.526138305664,193.497955322266,134,110
"2068","UA_32",2,2020,"Kyivska",28131.50390625,204410,204410,0,0,27648,28607,5.96631288528442,6.51976919174194,1219574,1332706,1,1,0,0,154.823608398438,193.81689453125,184,110
"2069","UA_32",3,2020,"Kyivska",28131.50390625,184877,184877,0,0,15964,12323,4.23316049575806,4.14836883544922,782614,766938,19534,19534,0,0,90.0975494384766,59.986011505127,221,110
"2070","UA_32",4,2020,"Kyivska",28131.50390625,204395,204395,0,0,12071,13334,3.70016384124756,4.34873628616333,756295,888860,16,16,0,0,64.0289916992188,82.3421020507812,277,110
"2071","UA_32",5,2020,"Kyivska",28131.50390625,203602,203602,0,0,14851,30000,4.08439493179321,5.70541524887085,831591,1161634,809,809,0,0,87.9079742431641,169.031661987305,263,110
"2072","UA_32",6,2020,"Kyivska",28131.50390625,0,0,0,0,0,0,0,0,0,0,204411,204411,0,0,0,0,214,110
"2073","UA_32",7,2020,"Kyivska",28131.50390625,200099,200099,0,0,1167,1296,3.94291830062866,5.05216407775879,788974,1010933,4312,4312,0,0,22.1957454681396,23.7473373413086,224,110
"2074","UA_32",8,2020,"Kyivska",28131.50390625,204400,204400,0,0,6895,7700,3.54459404945374,3.77240204811096,724515,771079,11,11,0,0,33.1368675231934,27.7891731262207,195,110
"2075","UA_32",9,2020,"Kyivska",28131.50390625,204408,204408,0,0,14523,22507,4.55164194107056,5.84388065338135,930392,1194536,3,3,0,0,94.4197082519531,150.802200317383,212,110
"2076","UA_32",10,2020,"Kyivska",28131.50390625,204369,204369,0,0,30000,30000,5.04941558837891,6.82928419113159,1031944,1395694,42,42,0,0,185.561950683594,213.714889526367,198,110
"2077","UA_32",11,2020,"Kyivska",28131.50390625,201394,201394,0,0,30000,30000,5.09242105484009,5.97674226760864,1025583,1203680,3017,3017,0,0,188.667205810547,198.592864990234,185,110
"2078","UA_32",12,2020,"Kyivska",28131.50390625,200476,200476,0,0,30000,30000,5.81662130355835,6.78778028488159,1166093,1360787,3935,3935,0,0,199.904769897461,184.429977416992,190,110
"2079","UA_32",1,2021,"Kyivska",28131.50390625,201647,201647,0,0,30000,27448,10.6831741333008,6.54820537567139,2154230,1320426,2764,2764,0,0,218.012115478516,166.409454345703,204,110
"2080","UA_32",2,2021,"Kyivska",28131.50390625,203944,203944,0,0,30000,30000,14.729097366333,10.415506362915,3003911,2124180,467,467,5,0,191.012176513672,236.851181030273,116,110
"2081","UA_32",3,2021,"Kyivska",28131.50390625,202696,202696,0,0,29970,30000,5.33908891677856,6.15250444412231,1082212,1247088,1715,1715,0,0,118.109764099121,157.223434448242,135,110
"2082","UA_32",4,2021,"Kyivska",28131.50390625,204405,204405,0,0,28588,22659,4.94640064239502,6.00434923171997,1011069,1227319,6,6,0,0,113.260887145996,136.878875732422,162,110
"2083","UA_32",5,2021,"Kyivska",28131.50390625,204398,204398,0,0,23602,23519,6.17093133926392,7.21753644943237,1261326,1475250,13,13,0,0,139.913681030273,144.604202270508,150,110
"2084","UA_32",6,2021,"Kyivska",28131.50390625,0,0,0,0,0,0,0,0,0,0,204411,204411,0,0,0,0,173,110
"2085","UA_32",7,2021,"Kyivska",28131.50390625,195531,195531,0,0,1315,1439,4.17619180679321,4.45784568786621,816575,871647,8880,8880,0,0,24.0876369476318,21.6408061981201,208,110
"2086","UA_32",8,2021,"Kyivska",28131.50390625,204397,204397,0,0,1215,2418,3.8693425655365,4.78088235855103,790882,977198,14,14,0,0,21.1182727813721,22.7240467071533,121,110
"2087","UA_32",9,2021,"Kyivska",28131.50390625,204403,204403,0,0,23949,23288,5.15705251693726,6.89144468307495,1054117,1408632,8,8,0,0,117.147720336914,173.067123413086,118,110
"2088","UA_32",10,2021,"Kyivska",28131.50390625,204403,204403,0,0,27596,28535,6.26889038085938,6.90610218048096,1281380,1411628,8,8,0,0,191.528030395508,185.316268920898,136,110
"2089","UA_32",11,2021,"Kyivska",28131.50390625,204362,204362,0,0,28577,25606,6.41942739486694,6.59416627883911,1311887,1347597,49,49,0,0,194.840454101562,160.667663574219,114,110
"2090","UA_32",12,2021,"Kyivska",28131.50390625,204300,204300,0,0,28835,28700,8.62319660186768,9.3621826171875,1761719,1912694,111,111,0,0,171.912857055664,211.166885375977,89,110
"2091","UA_32",1,2022,"Kyivska",28131.50390625,200992,200992,0,0,28261,28539,7.50888586044312,11.692400932312,1509226,2350079,3419,3419,0,5,170.159973144531,188.670547485352,91,110
"2092","UA_32",2,2022,"Kyivska",28131.50390625,204166,204166,0,0,24778,19141,9.1521110534668,6.59015703201294,1868550,1345486,245,245,0,0,188.105773925781,91.0377731323242,97,110
"2093","UA_32",3,2022,"Kyivska",28131.50390625,204407,204407,0,0,426,503,1.08664083480835,0.501900613307953,222117,102592,4,4,0,0,9.10289287567139,5.94395208358765,85,110
"2094","UA_32",4,2022,"Kyivska",28131.50390625,203139,203139,0,0,296,7791,0.305475562810898,1.61834502220154,62054,328749,1272,1272,0,0,3.8775520324707,36.9222145080566,218,110
"2095","UA_32",5,2022,"Kyivska",28131.50390625,203549,203549,0,0,299,10088,0.315751969814301,1.31240630149841,64271,267139,862,862,0,0,4.47371816635132,61.0781059265137,141,110
"2096","UA_35",1,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"2097","UA_35",2,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"2098","UA_35",3,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"2099","UA_35",4,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"2100","UA_35",5,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"2101","UA_35",6,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"2102","UA_35",7,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"2103","UA_35",8,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50
"2104","UA_35",9,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50
"2105","UA_35",10,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,50
"2106","UA_35",11,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,50
"2107","UA_35",12,2010,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,50
"2108","UA_35",1,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,50
"2109","UA_35",2,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50
"2110","UA_35",3,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,50
"2111","UA_35",4,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,50
"2112","UA_35",5,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,50
"2113","UA_35",6,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,50
"2114","UA_35",7,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,50
"2115","UA_35",8,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,50
"2116","UA_35",9,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,50
"2117","UA_35",10,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,50
"2118","UA_35",11,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,50
"2119","UA_35",12,2011,"Kirovohradska",24577.91796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,50
"2120","UA_35",1,2012,"Kirovohradska",24577.91796875,169189,169189,0,0,1374,1097,6.94475984573364,3.97638154029846,1174977,672760,2982,2982,5,5,17.9631671905518,11.1729516983032,127,50
"2121","UA_35",2,2012,"Kirovohradska",24577.91796875,170432,170432,0,0,1098,548,2.55427980422974,8.63907051086426,435331,1472374,1739,1739,0,8,14.7554988861084,10.1980381011963,98,50
"2122","UA_35",3,2012,"Kirovohradska",24577.91796875,172168,172168,0,0,847,473,1.79171502590179,1.44710397720337,308476,249145,3,3,0,0,12.6622333526611,7.71890497207642,257,50
"2123","UA_35",4,2012,"Kirovohradska",24577.91796875,172163,172163,0,0,1098,4456,1.01844763755798,1.34832692146301,175339,232132,8,8,0,0,7.64980125427246,17.0185413360596,314,50
"2124","UA_35",5,2012,"Kirovohradska",24577.91796875,172131,172131,0,0,8431,15043,1.27060198783875,5.00038909912109,218710,860722,40,40,0,5,33.1874389648438,45.4254989624023,358,50
"2125","UA_35",6,2012,"Kirovohradska",24577.91796875,23457,23457,0,0,677,677,3.52999114990234,5.81110095977783,82803,136311,148714,148714,0,5,16.0443801879883,15.8664979934692,316,50
"2126","UA_35",7,2012,"Kirovohradska",24577.91796875,172169,172169,0,0,18104,24255,1.56919074058533,3.25775837898254,270166,560885,2,2,0,0,74.4264755249023,61.0017356872559,645,50
"2127","UA_35",8,2012,"Kirovohradska",24577.91796875,172171,172171,0,0,6249,7580,1.10807275772095,2.16465616226196,190778,372691,0,0,0,0,18.2379283905029,20.0131397247314,1026,50
"2128","UA_35",9,2012,"Kirovohradska",24577.91796875,172168,172168,0,0,1852,7549,1.04257464408875,2.09673690795898,179498,360991,3,3,0,0,9.99972534179688,19.9062633514404,1117,50
"2129","UA_35",10,2012,"Kirovohradska",24577.91796875,172167,172167,0,0,1509,299,0.724215447902679,1.23135673999786,124686,211999,4,4,0,0,8.89598274230957,6.35900115966797,1381,50
"2130","UA_35",11,2012,"Kirovohradska",24577.91796875,171857,171857,0,0,1446,1586,0.684348046779633,3.28829193115234,117610,565116,314,314,0,5,8.40476894378662,8.14719772338867,987,50
"2131","UA_35",12,2012,"Kirovohradska",24577.91796875,169897,169897,0,0,2070,3565,4.18601846694946,2.37944746017456,711192,404261,2274,2274,0,0,15.8242120742798,15.6860904693604,596,50
"2132","UA_35",1,2013,"Kirovohradska",24577.91796875,157168,157168,0,0,957,2111,4.43813610076904,2.21714973449707,697533,348465,15003,15003,5,0,10.5738658905029,15.0264806747437,867,50
"2133","UA_35",2,2013,"Kirovohradska",24577.91796875,169880,169880,0,0,1094,2124,0.921974360942841,1.12592422962189,156625,191272,2291,2291,0,0,6.71549701690674,6.49416637420654,810,50
"2134","UA_35",3,2013,"Kirovohradska",24577.91796875,171660,171660,0,0,972,516,0.800250470638275,2.64155888557434,137371,453450,511,511,0,0,6.7811017036438,7.93783330917358,774,50
"2135","UA_35",4,2013,"Kirovohradska",24577.91796875,172166,172166,0,0,914,1284,0.837923884391785,0.977754056453705,144262,168336,5,5,0,0,8.45857715606689,7.46544790267944,1620,50
"2136","UA_35",5,2013,"Kirovohradska",24577.91796875,172166,172166,0,0,821,602,1.35916495323181,3.18483328819275,234002,548320,5,5,0,0,9.58888816833496,8.92524433135986,1231,50
"2137","UA_35",6,2013,"Kirovohradska",24577.91796875,18404,18404,0,0,51,52,2.62872195243835,6.71316003799438,48379,123549,153767,153767,0,7,3.33718752861023,4.27187299728394,1316,50
"2138","UA_35",7,2013,"Kirovohradska",24577.91796875,171450,171450,0,0,895,1019,1.48811316490173,2.31336832046509,255137,396627,721,721,0,0,11.9408397674561,12.0683088302612,1044,50
"2139","UA_35",8,2013,"Kirovohradska",24577.91796875,172170,172170,0,0,450,492,0.933466911315918,1.06900155544281,160715,184050,1,1,0,0,7.55894947052002,7.24957418441772,2427,50
"2140","UA_35",9,2013,"Kirovohradska",24577.91796875,172168,172168,0,0,493,2305,0.846353590488434,1.20750081539154,145715,207893,3,3,0,0,7.66861295700073,8.82191181182861,1759,50
"2141","UA_35",10,2013,"Kirovohradska",24577.91796875,172171,172171,0,0,651,22554,0.809654355049133,2.59383392333984,139399,446583,0,0,0,0,7.76577949523926,75.4723510742188,1922,50
"2142","UA_35",11,2013,"Kirovohradska",24577.91796875,172167,172167,0,0,497,7219,0.967281758785248,4.75855398178101,166534,819266,4,4,0,5,8.668288230896,22.5722541809082,2101,50
"2143","UA_35",12,2013,"Kirovohradska",24577.91796875,172130,172130,0,0,1255,651,2.82076334953308,1.45254755020142,485538,250027,41,41,0,0,13.8434925079346,10.708348274231,3255,50
"2144","UA_35",1,2014,"Kirovohradska",24577.91796875,169803,169803,0,0,1547,865,3.33371615409851,1.26510715484619,566075,214819,2368,2368,0,0,17.4354400634766,7.57025766372681,5355,50
"2145","UA_35",2,2014,"Kirovohradska",24577.91796875,169892,169892,0,0,1353,12432,2.79944896697998,4.09178161621094,475604,695161,2279,2279,0,5,15.1745290756226,32.9587326049805,3868,50
"2146","UA_35",3,2014,"Kirovohradska",24577.91796875,172169,172169,0,0,596,377,0.817446827888489,0.915652632713318,140739,157647,2,2,0,0,8.05775165557861,7.44182634353638,4006,50
"2147","UA_35",4,2014,"Kirovohradska",24577.91796875,172169,172169,0,0,649,756,0.909420371055603,1.43165731430054,156574,246487,2,2,0,0,8.81356239318848,8.19657325744629,3561,50
"2148","UA_35",5,2014,"Kirovohradska",24577.91796875,172169,172169,0,0,627,998,1.2514796257019,3.74627828598022,215466,644993,2,2,0,0,10.5497922897339,11.0984077453613,3272,50
"2149","UA_35",6,2014,"Kirovohradska",24577.91796875,1027,1027,0,0,13,18,1.47517037391663,5.81402158737183,1515,5971,171144,171144,0,6,2.50182342529297,3.17080736160278,3971,50
"2150","UA_35",7,2014,"Kirovohradska",24577.91796875,172168,172168,0,0,672,827,1.3149482011795,2.06164336204529,226392,354949,3,3,0,0,10.0173845291138,9.44680881500244,4417,50
"2151","UA_35",8,2014,"Kirovohradska",24577.91796875,172171,172171,0,0,481,467,0.992542326450348,1.22004866600037,170887,210057,0,0,0,0,8.05520629882812,6.9768500328064,3891,50
"2152","UA_35",9,2014,"Kirovohradska",24577.91796875,172170,172170,0,0,1072,445,1.67379331588745,2.76476740837097,288177,476010,1,1,0,0,8.4877233505249,7.71759080886841,4200,50
"2153","UA_35",10,2014,"Kirovohradska",24577.91796875,172169,172169,0,0,469,3324,2.37589812278748,4.5729718208313,409056,787324,2,2,0,5,8.4360237121582,11.1301774978638,3904,50
"2154","UA_35",11,2014,"Kirovohradska",24577.91796875,172130,172130,0,0,684,443,1.74638938903809,4.39345264434814,300606,756245,41,41,0,5,9.69887924194336,7.76269578933716,3268,50
"2155","UA_35",12,2014,"Kirovohradska",24577.91796875,171228,171228,0,0,1532,955,6.73464059829712,7.80228137969971,1153159,1335969,943,943,6,7,14.7841138839722,8.32554531097412,3776,50
"2156","UA_35",1,2015,"Kirovohradska",24577.91796875,169755,169755,0,0,989,690,5.80618524551392,4.74697065353394,985629,805822,2416,2416,6,5,11.017858505249,9.23480415344238,5222,50
"2157","UA_35",2,2015,"Kirovohradska",24577.91796875,170498,170498,0,0,685,552,1.98360681533813,2.04763698577881,338201,349118,1673,1673,0,0,8.76331329345703,6.98072195053101,3592,50
"2158","UA_35",3,2015,"Kirovohradska",24577.91796875,172165,172165,0,0,438,423,0.729503691196442,0.853843688964844,125595,147002,6,6,0,0,6.43786764144897,5.96547412872314,4004,50
"2159","UA_35",4,2015,"Kirovohradska",24577.91796875,172169,172169,0,0,425,369,0.731571912765503,1.04804587364197,125954,180441,2,2,0,0,6.6346116065979,6.01267576217651,4030,50
"2160","UA_35",5,2015,"Kirovohradska",24577.91796875,172120,172120,0,0,1634,792,0.913362741470337,1.63213455677032,157208,280923,51,51,0,0,8.91737079620361,8.86705589294434,1531,50
"2161","UA_35",6,2015,"Kirovohradska",24577.91796875,52688,52688,0,0,370,370,2.7538149356842,4.00835084915161,145093,211192,119483,119483,0,0,7.70730257034302,7.99893760681152,1078,50
"2162","UA_35",7,2015,"Kirovohradska",24577.91796875,172170,172170,0,0,851,2667,1.16856598854065,2.9852123260498,201192,513964,1,1,0,0,9.44404983520508,23.1911487579346,1467,50
"2163","UA_35",8,2015,"Kirovohradska",24577.91796875,172171,172171,0,0,647,510,0.955596446990967,1.10469245910645,164526,190196,0,0,0,0,7.73212194442749,6.88447093963623,1002,50
"2164","UA_35",9,2015,"Kirovohradska",24577.91796875,172170,172170,0,0,7668,7563,0.883237481117249,0.965609550476074,152067,166249,1,1,0,0,19.8129711151123,19.2176990509033,610,50
"2165","UA_35",10,2015,"Kirovohradska",24577.91796875,172162,172162,0,0,8490,2826,0.797144532203674,1.00744652748108,137238,173444,9,9,0,0,21.8024272918701,9.53339099884033,420,50
"2166","UA_35",11,2015,"Kirovohradska",24577.91796875,171902,171902,0,0,923,301,0.741102516651154,1.66667640209198,127397,286505,269,269,0,0,7.40183353424072,6.58914232254028,467,50
"2167","UA_35",12,2015,"Kirovohradska",24577.91796875,172169,172169,0,0,1110,2490,0.856269121170044,0.995028138160706,147423,171313,2,2,0,0,7.78134489059448,8.95824813842773,562,50
"2168","UA_35",1,2016,"Kirovohradska",24577.91796875,169835,169835,0,0,1489,11310,4.37315607070923,1.95923686027527,742715,332747,2336,2336,5,0,15.4055833816528,32.7745666503906,451,50
"2169","UA_35",2,2016,"Kirovohradska",24577.91796875,172154,172154,0,0,1104,537,1.79258108139038,1.98680245876312,308600,342036,17,17,0,0,11.1429996490479,7.77729892730713,489,50
"2170","UA_35",3,2016,"Kirovohradska",24577.91796875,172165,172165,0,0,822,1342,0.718897581100464,0.829402029514313,123769,142794,6,6,0,0,7.58279895782471,6.98212862014771,389,50
"2171","UA_35",4,2016,"Kirovohradska",24577.91796875,172171,172171,0,0,1029,451,0.744631767272949,0.915461957454681,128204,157616,0,0,0,0,7.84588050842285,6.79191207885742,441,50
"2172","UA_35",5,2016,"Kirovohradska",24577.91796875,172153,172153,0,0,1012,2374,0.997083961963654,2.73830842971802,171651,471408,18,18,0,0,9.48385143280029,12.220850944519,359,50
"2173","UA_35",6,2016,"Kirovohradska",24577.91796875,35892,35892,0,0,198,241,1.82174301147461,4.06552982330322,65386,145920,136279,136279,0,5,5.77173519134521,6.82296705245972,258,50
"2174","UA_35",7,2016,"Kirovohradska",24577.91796875,172161,172161,0,0,7898,7779,1.29006564617157,1.9118150472641,222099,329140,10,10,0,0,39.0793991088867,39.7386703491211,178,50
"2175","UA_35",8,2016,"Kirovohradska",24577.91796875,172171,172171,0,0,900,429,0.879439651966095,0.959877073764801,151414,165263,0,0,0,0,8.29765319824219,6.77310943603516,226,50
"2176","UA_35",9,2016,"Kirovohradska",24577.91796875,172169,172169,0,0,2651,6039,0.975994527339935,1.04575157165527,168036,180046,2,2,0,0,12.4587535858154,17.4500045776367,202,50
"2177","UA_35",10,2016,"Kirovohradska",24577.91796875,172167,172167,0,0,13052,10103,0.925537407398224,1.27166068553925,159347,218938,4,4,0,0,32.8285942077637,25.409351348877,132,50
"2178","UA_35",11,2016,"Kirovohradska",24577.91796875,172155,172155,0,0,1093,2594,0.933519184589386,1.60159158706665,160710,275722,16,16,0,0,9.20566082000732,10.6450481414795,76,50
"2179","UA_35",12,2016,"Kirovohradska",24577.91796875,170268,170268,0,0,1906,1410,3.24713397026062,2.84570217132568,552883,484532,1903,1903,0,0,17.7323551177979,15.2671060562134,114,50
"2180","UA_35",1,2017,"Kirovohradska",24577.91796875,172138,172138,0,0,993,1315,3.89653658866882,1.39628672599792,670742,240354,33,33,0,0,13.5394916534424,10.1196098327637,128,50
"2181","UA_35",2,2017,"Kirovohradska",24577.91796875,170058,170058,0,0,924,342,2.3031907081604,3.2081995010376,391676,545580,2113,2113,0,0,14.2077798843384,8.62761783599854,115,50
"2182","UA_35",3,2017,"Kirovohradska",24577.91796875,172171,172171,0,0,710,334,0.961201369762421,1.30250155925751,165491,224253,0,0,0,0,7.93381452560425,7.18364381790161,224,50
"2183","UA_35",4,2017,"Kirovohradska",24577.91796875,172170,172170,0,0,522,871,1.21661734580994,5.38668155670166,209465,927425,1,1,0,5,8.68318748474121,7.89572429656982,184,50
"2184","UA_35",5,2017,"Kirovohradska",24577.91796875,172132,172132,0,0,1730,2310,2.33372068405151,7.00111532211304,401708,1205116,39,39,0,6,10.1448459625244,11.2179517745972,136,50
"2185","UA_35",6,2017,"Kirovohradska",24577.91796875,72628,72628,0,0,1202,1202,6.91976928710938,8.46201229095459,502569,614579,99543,99543,6,7,16.9087333679199,17.2710056304932,130,50
"2186","UA_35",7,2017,"Kirovohradska",24577.91796875,172170,172170,0,0,1028,940,1.162229180336,1.48437011241913,200101,255564,1,1,0,0,9.5091438293457,8.9315881729126,63,50
"2187","UA_35",8,2017,"Kirovohradska",24577.91796875,172171,172171,0,0,476,237,1.0074634552002,1.71307599544525,173456,294942,0,0,0,0,7.2280387878418,6.60206460952759,102,50
"2188","UA_35",9,2017,"Kirovohradska",24577.91796875,172170,172170,0,0,391,306,0.863803207874298,0.946814179420471,148721,163013,1,1,0,0,6.66989421844482,6.37536859512329,113,50
"2189","UA_35",10,2017,"Kirovohradska",24577.91796875,172168,172168,0,0,602,5826,0.863011717796326,1.79861533641815,148583,309664,3,3,0,0,7.71634817123413,15.9349555969238,55,50
"2190","UA_35",11,2017,"Kirovohradska",24577.91796875,172136,172136,0,0,764,9588,0.922770380973816,2.51289105415344,158842,432559,35,35,0,0,8.08145999908447,44.3344268798828,63,50
"2191","UA_35",12,2017,"Kirovohradska",24577.91796875,158175,158175,0,0,1054,473,1.11136400699615,3.09645652770996,175790,489782,13996,13996,0,0,8.75056457519531,7.2286434173584,54,50
"2192","UA_35",1,2018,"Kirovohradska",24577.91796875,171963,171963,0,0,1507,2627,4.19145965576172,2.73739695549011,720776,470731,208,208,0,0,16.1276969909668,12.0127239227295,49,50
"2193","UA_35",2,2018,"Kirovohradska",24577.91796875,169966,169966,0,0,1086,294,1.26291728019714,1.47201204299927,214653,250192,2205,2205,0,0,12.7467088699341,5.85825157165527,66,50
"2194","UA_35",3,2018,"Kirovohradska",24577.91796875,170002,170002,0,0,1694,2072,2.30214357376099,3.06266975402832,391369,520660,2169,2169,0,0,26.0391273498535,18.9021739959717,40,50
"2195","UA_35",4,2018,"Kirovohradska",24577.91796875,172169,172169,0,0,1175,643,0.994906187057495,1.13165557384491,171292,194836,2,2,0,0,8.64805507659912,7.18100357055664,20,50
"2196","UA_35",5,2018,"Kirovohradska",24577.91796875,171775,171775,0,0,1726,399,0.988677024841309,1.42025911808014,169830,243965,396,396,0,0,9.39598560333252,8.07794380187988,23,50
"2197","UA_35",6,2018,"Kirovohradska",24577.91796875,37291,37291,0,0,123,123,2.3407256603241,2.97122621536255,87288,110800,134880,134880,0,0,4.66833734512329,4.77264070510864,24,50
"2198","UA_35",7,2018,"Kirovohradska",24577.91796875,172146,172146,0,0,1687,501,1.16255962848663,1.73459732532501,200130,298604,25,25,0,0,10.0923862457275,8.84615135192871,29,50
"2199","UA_35",8,2018,"Kirovohradska",24577.91796875,172171,172171,0,0,2284,6426,1.14766132831573,1.27212476730347,197594,219023,0,0,0,0,10.015588760376,21.6380500793457,28,50
"2200","UA_35",9,2018,"Kirovohradska",24577.91796875,172171,172171,0,0,1357,237,0.845142304897308,0.834281027317047,145509,143639,0,0,0,0,8.65943717956543,6.30919981002808,29,50
"2201","UA_35",10,2018,"Kirovohradska",24577.91796875,172170,172170,0,0,1195,971,0.814869046211243,0.928158223628998,140296,159801,1,1,0,0,8.10202980041504,7.43260383605957,146,50
"2202","UA_35",11,2018,"Kirovohradska",24577.91796875,172170,172170,0,0,1688,1164,1.97901487350464,1.13949584960938,340727,196187,1,1,0,0,9.70845413208008,8.59082698822021,131,50
"2203","UA_35",12,2018,"Kirovohradska",24577.91796875,163523,163523,0,0,1170,1181,3.41671204566956,3.80574607849121,558711,622327,8648,8648,0,0,12.4975862503052,15.5635261535645,118,50
"2204","UA_35",1,2019,"Kirovohradska",24577.91796875,171185,171185,0,0,1346,1040,4.5383939743042,1.29148578643799,776905,221083,986,986,0,0,19.7854156494141,10.9828815460205,94,50
"2205","UA_35",2,2019,"Kirovohradska",24577.91796875,169998,169998,0,0,1039,2402,1.55463004112244,2.36156892776489,264284,401462,2173,2173,0,0,9.32712459564209,9.42829036712646,92,50
"2206","UA_35",3,2019,"Kirovohradska",24577.91796875,172168,172168,0,0,817,437,0.890188634395599,0.910378217697144,153262,156738,3,3,0,0,8.52984619140625,7.25842237472534,118,50
"2207","UA_35",4,2019,"Kirovohradska",24577.91796875,172170,172170,0,0,352,304,0.906139254570007,1.08948135375977,156010,187576,1,1,0,0,7.81066417694092,7.40171337127686,162,50
"2208","UA_35",5,2019,"Kirovohradska",24577.91796875,172163,172163,0,0,370,279,0.891010284423828,1.91673588752747,153399,329991,8,8,0,0,7.96421575546265,7.65568017959595,142,50
"2209","UA_35",6,2019,"Kirovohradska",24577.91796875,71146,71146,0,0,193,239,3.00424480438232,7.74517202377319,213740,551038,101025,101025,0,7,6.1642484664917,6.78372049331665,75,50
"2210","UA_35",7,2019,"Kirovohradska",24577.91796875,169586,169586,0,0,831,1610,1.08290779590607,1.22765445709229,183646,208193,2585,2585,0,0,9.04834461212158,9.1502513885498,30,50
"2211","UA_35",8,2019,"Kirovohradska",24577.91796875,172171,172171,0,0,298,582,0.878533542156219,11.0120868682861,151258,1895962,0,0,0,12,8.04751014709473,9.38393306732178,52,50
"2212","UA_35",9,2019,"Kirovohradska",24577.91796875,172171,172171,0,0,275,1831,2.19750142097473,3.38311910629272,378346,582475,0,0,0,0,8.21033096313477,9.67418003082275,46,50
"2213","UA_35",10,2019,"Kirovohradska",24577.91796875,172167,172167,0,0,296,272,2.02606773376465,1.11670064926147,348822,192259,4,4,0,0,8.20180320739746,7.11531925201416,52,50
